# bin/capture-manifest scratch/work/kokkos-all-production, taken 2026-09-12 at psyclone 8f5462666b lfric_apps df61404edc: psy module, invoke, kernel, region symbol
map_fd_to_prognostics_alg_mod_psy	invoke_2_sort_ref_kernel_type	sort_ref_code	sort_ref_r_double_kokkos
map_fd_to_prognostics_alg_mod_psy	invoke_8	dg_inc_matrix_vector_code	dg_inc_matrix_vector_r_double_kokkos
map_fd_to_prognostics_alg_mod_psy	invoke_8	enforce_bc_code	enforce_bc_r_double_kokkos
map_fd_to_prognostics_alg_mod_psy	invoke_9_enforce_bc_kernel_type	enforce_bc_code	enforce_bc_r_double_kokkos
map_fd_to_prognostics_alg_mod_psy	invoke_galerkin_projection_from_lonlatr	enforce_bc_code	enforce_bc_r_double_kokkos
map_fd_to_prognostics_alg_mod_psy	invoke_galerkin_projection_from_lonlatr	matrix_vector_code	matrix_vector_r_double_kokkos
map_fd_to_prognostics_alg_mod_psy	invoke_galerkin_projection_from_lonlatr	matrix_vector_code	matrix_vector_r_double_kokkos
map_fd_to_prognostics_alg_mod_psy	invoke_galerkin_projection_from_lonlatr	matrix_vector_code	matrix_vector_r_double_kokkos
map_fd_to_prognostics_alg_mod_psy	invoke_sample_physics_winds_in_w2	dg_inc_matrix_vector_code	dg_inc_matrix_vector_r_double_kokkos
map_fd_to_prognostics_alg_mod_psy	invoke_sample_physics_winds_in_w2	dg_inc_matrix_vector_code	dg_inc_matrix_vector_r_double_kokkos
map_fd_to_prognostics_alg_mod_psy	invoke_sample_physics_winds_in_w2	dg_matrix_vector_code	dg_matrix_vector_r_double_kokkos
map_physics_fields_alg_mod_psy	invoke_1	extract_w_code	extract_w_r_double_kokkos
map_physics_fields_alg_mod_psy	invoke_2_smagorinsky_shear_kernel_type	smagorinsky_shear_code	smagorinsky_shear_kokkos
map_um_lbc_inputs_alg_mod_psy	invoke_1	sample_wtheta_to_w3_code	sample_wtheta_to_w3_kokkos
map_w2_to_sh_w2_alg_mod_psy	invoke_0	consist_w2_to_sh_w2_code	consist_w2_to_sh_w2_double_kokkos
map_w2_to_sh_w2_alg_mod_psy	invoke_1	consist_w2_to_sh_w2_code	consist_w2_to_sh_w2_double_kokkos
mixed_operator_alg_mod_psy	invoke_0_combine_w2_field_kernel_type	combine_w2_field_code	combine_w2_field_r_single_kokkos
mixed_operator_alg_mod_psy	invoke_5	split_w2_field_code	split_w2_field_r_single_kokkos
mixed_operator_alg_mod_psy	invoke_7_split_w2_field_kernel_type	split_w2_field_code	split_w2_field_r_single_kokkos
